participant_ID,program_ID,rm_engagement,gender_female,urm,pre_interest,negative_affect,post_science_interest,post_science_competence_beliefs,post_science_utility_value,post_mathematics_interest,post_mathematics_competence_beliefs,post_mathematics_utility_value,post_engineering_interest,post_engineering_competence_beliefs,post_engineering_utility_value,post_future_job_work_science_computer,post_future_job_use_science_math,post_future_job_become_STEM,post_interest,overall_post_competence_beliefs,overall_post_utility_value,program_name,rownum
8188,8,4,1,1,3.6666666666666665,2.5,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,4
8188,8,4,1,1,3.6666666666666665,1.5,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,5
8188,8,4,1,1,3.6666666666666665,4,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,6
8188,8,4,1,1,3.6666666666666665,1,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,7
8188,8,4,1,1,3.6666666666666665,1,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,8
8188,8,3.25,1,1,3.6666666666666665,1,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,9
8188,8,4,1,1,3.6666666666666665,1.5,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,10
8188,8,3.25,1,1,3.6666666666666665,1,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,11
8188,8,4,1,1,3.6666666666666665,1,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,12
8188,8,4,1,1,3.6666666666666665,1.5,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,13
8188,8,4,1,1,3.6666666666666665,1,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,14
8188,8,4,1,1,3.6666666666666665,1,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,15
8188,8,4,1,1,3.6666666666666665,1,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,16
8188,8,4,1,1,3.6666666666666665,1.5,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,17
8188,8,3.25,1,1,3.6666666666666665,1,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,18
8188,8,4,1,1,3.6666666666666665,1.5,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,19
8188,8,1,1,1,3.6666666666666665,1,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,20
8188,8,3.75,1,1,3.6666666666666665,1,4,4,4,NA,NA,NA,3.6666666666666665,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,21
8189,8,4,0,1,3,1,3,3,3,NA,NA,NA,4,4,4,2,3,3,4,4,4,Providence - Crazy Machines,1
8189,8,4,0,1,3,1,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,2
8189,8,3.5,0,1,3,1,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,3
8189,8,4,0,1,3,1,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,4
8189,8,4,0,1,3,1,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,5
8189,8,4,0,1,3,1,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,6
8189,8,4,0,1,3,1,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,7
8189,8,4,0,1,3,1,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,8
8189,8,4,0,1,3,1,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,9
8189,8,4,0,1,3,2.5,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,10
8189,8,1,0,1,3,2.5,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,11
8189,8,4,0,1,3,4,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,12
8189,8,4,0,1,3,1,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,13
8189,8,4,0,1,3,4,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,14
8189,8,1,0,1,3,1,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,15
8189,8,1,0,1,3,4,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,16
8189,8,1,0,1,3,4,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,17
8189,8,1.25,0,1,3,4,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,18
8189,8,1,0,1,3,4,3,3,3,NA,NA,NA,4,4,4,2,3,3,NA,4,4,Providence - Crazy Machines,19
8190,8,3.25,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,3,3.3333333333333335,3,Providence - Crazy Machines,1
8190,8,3.25,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,2
8190,8,3.25,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,3
8190,8,4,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,4
8190,8,2.75,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,5
8190,8,2.5,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,6
8190,8,2.25,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,7
8190,8,2.5,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,8
8190,8,2.5,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,9
8190,8,3,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,10
8190,8,2.25,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,11
8190,8,2.75,1,1,3.3333333333333335,1.5,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,12
8190,8,2.75,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,13
8190,8,2.5,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,14
8190,8,2.5,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,15
8190,8,2,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,16
8190,8,2.25,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,17
8190,8,2.5,1,1,3.3333333333333335,1.5,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,18
8190,8,2.5,1,1,3.3333333333333335,1.5,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,19
8190,8,3,1,1,3.3333333333333335,1.5,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,20
8190,8,3,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,21
8190,8,2.5,1,1,3.3333333333333335,1.5,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,22
8190,8,2.75,1,1,3.3333333333333335,1,2.6666666666666665,3.3333333333333335,2.8,NA,NA,NA,3,3,3,2,3,2,NA,3.3333333333333335,3,Providence - Crazy Machines,23
8192,8,4,1,1,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,1
8192,8,3.5,1,1,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,2
8192,8,3.5,1,1,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,3
8192,8,4,1,1,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,4
8192,8,2.5,1,1,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,5
8192,8,1.75,1,1,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,6
8192,8,3,1,1,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,7
8192,8,2.5,1,1,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,8
8194,8,2.75,0,1,4,1.5,3.6666666666666665,3.3333333333333335,4,NA,NA,NA,4,4,4,4,4,4,4,4,4,Providence - Crazy Machines,1
8194,8,3.75,0,1,4,1,3.6666666666666665,3.3333333333333335,4,NA,NA,NA,4,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,2
8194,8,2.75,0,1,4,2,3.6666666666666665,3.3333333333333335,4,NA,NA,NA,4,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,3
8194,8,3.75,0,1,4,2,3.6666666666666665,3.3333333333333335,4,NA,NA,NA,4,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,4
8194,8,3.25,0,1,4,1,3.6666666666666665,3.3333333333333335,4,NA,NA,NA,4,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,5
8194,8,3.75,0,1,4,1,3.6666666666666665,3.3333333333333335,4,NA,NA,NA,4,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,6
8194,8,3,0,1,4,2,3.6666666666666665,3.3333333333333335,4,NA,NA,NA,4,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,7
8194,8,3,0,1,4,1.5,3.6666666666666665,3.3333333333333335,4,NA,NA,NA,4,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,8
8194,8,2.75,0,1,4,1.5,3.6666666666666665,3.3333333333333335,4,NA,NA,NA,4,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,9
8194,8,3,0,1,4,1,3.6666666666666665,3.3333333333333335,4,NA,NA,NA,4,4,4,4,4,4,NA,4,4,Providence - Crazy Machines,10
8195,8,1,0,1,3.3333333333333335,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,1
8195,8,4,0,1,3.3333333333333335,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,2
8195,8,3,0,1,3.3333333333333335,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,3
8195,8,2.5,0,1,3.3333333333333335,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,4
8195,8,3,0,1,3.3333333333333335,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,5
8197,8,4,0,1,3,1,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,4,3.6666666666666665,3.6,Providence - Crazy Machines,1
8197,8,3.5,0,1,3,1,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,2
8197,8,3.5,0,1,3,1,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,3
8197,8,3.25,0,1,3,1,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,4
8197,8,3.5,0,1,3,1,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,5
8197,8,3.5,0,1,3,1,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,6
8197,8,3.5,0,1,3,1,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,7
8197,8,3.5,0,1,3,1,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,8
8197,8,4,0,1,3,1,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,9
8197,8,3.5,0,1,3,1,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,10
8197,8,3.5,0,1,3,1,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,11
8197,8,3.5,0,1,3,1,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,12
8197,8,4,0,1,3,1,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,13
8197,8,3.5,0,1,3,1,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,14
8197,8,3.5,0,1,3,1,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,15
8197,8,3.5,0,1,3,1,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,16
8197,8,4,0,1,3,1.5,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,17
8197,8,3.5,0,1,3,1.5,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,18
8197,8,3.5,0,1,3,1.5,3,2,3.6,NA,NA,NA,4,3.6666666666666665,3.2,3,4,3,NA,3.6666666666666665,3.6,Providence - Crazy Machines,19
8198,8,4,1,1,2.6666666666666665,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,1
8198,8,3.75,1,1,2.6666666666666665,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,2
8198,8,3.75,1,1,2.6666666666666665,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,3
8198,8,3.25,1,1,2.6666666666666665,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,4
8198,8,3.5,1,1,2.6666666666666665,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,5
8198,8,3.25,1,1,2.6666666666666665,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,6
8198,8,3.25,1,1,2.6666666666666665,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,7
8198,8,3,1,1,2.6666666666666665,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,8
8198,8,3,1,1,2.6666666666666665,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,9
8198,8,3.25,1,1,2.6666666666666665,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,10
8198,8,3.25,1,1,2.6666666666666665,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,11
8198,8,2.75,1,1,2.6666666666666665,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Crazy Machines,12
8199,8,3.75,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,3.6666666666666665,3.3333333333333335,3.8,Providence - Crazy Machines,1
8199,8,2.5,0,0,3.6666666666666665,1.5,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,2
8199,8,4,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,3
8199,8,4,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,4
8199,8,3.25,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,5
8199,8,3.5,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,6
8199,8,3.5,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,7
8199,8,2,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,8
8199,8,3.75,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,9
8199,8,3.75,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,10
8199,8,3.5,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,11
8199,8,3.25,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,12
8199,8,3.5,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,13
8199,8,3,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,14
8199,8,3,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,15
8199,8,2.25,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,16
8199,8,2,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,17
8199,8,3.5,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,18
8199,8,1.75,0,0,3.6666666666666665,3,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,19
8199,8,3.5,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,20
8199,8,2.5,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,21
8199,8,2.5,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,22
8199,8,1.75,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,23
8199,8,2.5,0,0,3.6666666666666665,1,2.6666666666666665,3.3333333333333335,3.4,NA,NA,NA,3.6666666666666665,3.3333333333333335,3.8,3,3,4,NA,3.3333333333333335,3.8,Providence - Crazy Machines,24
8204,8,3.5,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,3,3,3.4,Providence - Crazy Machines,1
8204,8,3.5,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,2
8204,8,2,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,3
8204,8,3.25,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,4
8204,8,3.25,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,5
8204,8,3,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,6
8204,8,2,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,7
8204,8,3,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,8
8204,8,2,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,9
8204,8,3,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,10
8204,8,3,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,11
8204,8,2.5,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,12
8204,8,3,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,13
8204,8,3,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,14
8204,8,3,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,15
8204,8,3,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,16
8204,8,3,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,17
8204,8,3,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,18
8204,8,3,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,19
8204,8,3,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,20
8204,8,3,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,21
8204,8,3,0,1,3,2,3,3,3.4,NA,NA,NA,3,3,3,4,3,3,NA,3,3.4,Providence - Crazy Machines,22
8205,8,3.75,0,1,3.6666666666666665,1,3.6666666666666665,3.6666666666666665,2.4,NA,NA,NA,2,2,3,4,4,4,3.6666666666666665,3.6666666666666665,3,Providence - Crazy Machines,1
8205,8,1.25,0,1,3.6666666666666665,1,3.6666666666666665,3.6666666666666665,2.4,NA,NA,NA,2,2,3,4,4,4,NA,3.6666666666666665,3,Providence - Crazy Machines,2
8205,8,2.5,0,1,3.6666666666666665,1,3.6666666666666665,3.6666666666666665,2.4,NA,NA,NA,2,2,3,4,4,4,NA,3.6666666666666665,3,Providence - Crazy Machines,3
8205,8,1.5,0,1,3.6666666666666665,1,3.6666666666666665,3.6666666666666665,2.4,NA,NA,NA,2,2,3,4,4,4,NA,3.6666666666666665,3,Providence - Crazy Machines,4
